State,District,Region,State_key,District_key,RMNCH,Infectious_Diseases,NCD,SCA,FRP,UHC_Index,UHC_Gap,UHC_Tercile,Service_Coverage,FRP_D,SCA_FRP_Gap,UHC_District,UHC_Poorest20,UHC_Rural,UHC_SCST,UHC_ReligMin,Equity_Gap_Poor,Equity_Gap_Rural,Equity_Gap_SCST,Equity_Gap_ReligMin,SC_Pct,ST_Pct,PMJAY_Enrolled,Opt_Out,Type1_Score,Type2_Score,Type3_Score,Type1_Score_norm,Type2_Score_norm,Type3_Score_norm,TCFD_Type,TCFD_Description,DiD_Treatment,HC_Cluster,KM_Cluster,RMNCH_norm,NCD_norm,FRP_norm,UHC_Index_norm,SCA_norm,Infectious_Diseases_norm,Equity_Gap_Poor_norm,Equity_Gap_SCST_norm,Equity_Gap_Rural_norm,Equity_Gap_ReligMin_norm,SCA_FRP_Gap_norm,SC_Pct_norm,ST_Pct_norm,Type1_Score_norm.1,Type2_Score_norm.1,T3_ASHA_inv_norm,Type3_Score_norm.1,DALY_Rate_Estimated,DALY_Rate_norm,Burden_Adjusted_Gap,HC_Cluster_WB,KM_Cluster_WB,UHC_Quartile,HC_WB,KM_WB,NFHS4_UHC_Baseline,UHC_Post,UHC_Pre,Delta_UHC,SHAP_RMNCH,SHAP_Infectious_Diseases,SHAP_NCD,SHAP_SCA,SHAP_FRP,SHAP_Equity_Gap_Poor,SHAP_Equity_Gap_Rural,SHAP_Equity_Gap_SCST,SHAP_Equity_Gap_ReligMin,SHAP_SCA_FRP_Gap,SHAP_DALY_Rate_Estimated,Population
Bihar,Gaya,East,Bihar,Gaya,59.65,78.71,8.04,56.99,42.79,39.15,60.85,Low UHC,38.29,42.79,-4.5,39.15,30.0,38.92,35.98,41.06,9.15,0.23,3.17,-1.91,23.0,3.0,1,0,1,0.3188361216766649,0.3454061047018351,0.3333333333333333,0.3784392590483714,0.2985940450934846,Mixed,Multiple pathways near-equal — multi-pronged intervention required.,1,1.0,1.0,0.6077701696933611,0.1138236191638693,0.2607853982300884,0.2961842717543042,0.5715489228547359,0.7850561797752807,0.4462267590229675,0.3635953026196928,0.1385516952699874,0.1466863033873343,0.6625860749808722,0.7210031347962383,0.0316455696202531,0.3333333333333333,0.3784392590483714,0.373632239124633,0.2985940450934846,37667.0,0.7301572596417437,44.43,1.0,1.0,Q1,1.0,1.0,45.73333333333333,39.15,45.73333333333333,-6.58,,,,,,,,,,,,4391418.0
Bihar,Katihar,East,Bihar,Katihar,39.03,72.25,10.86,50.7,44.6,36.99,63.01,Low UHC,35.3,44.6,-9.3,36.99,26.75,36.47,37.68,35.49,10.24,0.52,-0.69,1.5,7.0,1.0,1,0,1,0.3074475427106928,0.3279178546198589,0.3333333333333333,0.354744860309634,0.2725792073672836,Mixed,Multiple pathways near-equal — multi-pronged intervention required.,1,1.0,1.0,0.3008335814230425,0.1998779371376259,0.2858130530973451,0.2459283387622149,0.4958478757973282,0.7124719101123594,0.4859642726941304,0.1892502258355916,0.1506906655504395,0.2471281296023564,0.6101213247349436,0.219435736677116,0.010548523206751,0.3333333333333333,0.354744860309634,0.373632239124633,0.2725792073672836,36097.0,0.6752158639262124,42.55,1.0,1.0,Q1,1.0,1.0,45.73333333333333,36.99,45.73333333333333,-8.74,-3.829325,-0.9003801,0.10873414,0.21270007,-3.550343,0.0011391763,-0.011124077,-0.016479583,0.0021206792,0.1303091,-0.01029985,3071029.0
Bihar,Nalanda,East,Bihar,Nalanda,57.4,77.54,8.48,58.23,50.91,40.72,59.28,Low UHC,38.5,50.91,-12.41,40.72,36.77,40.63,41.77,35.05,3.95,0.09,-1.05,5.67,18.0,0.3,1,0,0,0.2665330599732637,0.3165869259209118,0.0,0.2696206256648696,0.255723760423849,Mixed,Multiple pathways near-equal — multi-pronged intervention required.,1,1.0,1.0,0.5742780589461148,0.1272505340250229,0.3730641592920353,0.332712889716147,0.5864724996991213,0.7719101123595505,0.2566532993073277,0.1729900632339656,0.1326915027208036,0.3699558173784978,0.5761285386381024,0.5642633228840126,0.0031645569620253,0.0,0.2696206256648696,0.373632239124633,0.255723760423849,38331.0,0.7533936206322615,44.66,1.0,1.0,Q2,1.0,1.0,45.73333333333333,40.72,45.73333333333333,-5.01,-1.2033,-0.21704036,-1.7342669,0.5998306,-2.2188272,-0.0013290583,0.0033758485,0.0014159202,0.005292426,0.09254287,-0.0128056845,2877653.0
Bihar,Aurangabad,East,Bihar,Aurangabad,62.47,75.01,4.31,42.97,53.62,34.17,65.83,Low UHC,30.53,53.62,-23.09,34.17,26.62,33.81,29.76,30.35,7.55,0.36,4.41,3.82,18.6,0.4,1,0,1,0.3743209702034158,0.2776755694885148,0.3333333333333333,0.4938777284903813,0.1978407464830515,Type_II,Historical Injustice: SC/ST or income gaps embedded in health system access.,1,1.0,1.0,0.6497469484965763,0.0,0.4105365044247788,0.1803164262447649,0.4028162233722469,0.7434831460674157,0.3878964637258475,0.4196025293586269,0.1439933026370866,0.3154639175257732,0.4593944693409115,0.5830721003134798,0.0042194092827004,0.3333333333333333,0.4938777284903813,0.373632239124633,0.1978407464830515,40909.0,0.8436094920683378,55.53,1.0,1.0,Q1,1.0,1.0,45.73333333333333,34.17,45.73333333333333,-11.56,-0.18267272,-0.51355976,-4.8419147,-1.8771514,-1.9030384,0.0022614691,0.011427361,-0.00443631,-0.0034678534,0.082433194,-0.021864371,2540073.0
Bihar,Kishanganj,East,Bihar,Kishanganj,33.33,78.85,7.65,39.41,44.06,32.26,67.74,Low UHC,29.84,44.06,-14.22,32.26,26.57,31.85,31.23,29.37,5.69,0.41,1.03,2.89,5.0,1.0,1,0,1,0.291698619004681,0.3099923982858333,0.3333333333333333,0.3219785881424771,0.2459139986979273,Mixed,Multiple pathways near-equal — multi-pronged intervention required.,1,1.0,1.0,0.2159869008633521,0.1019224900823924,0.2783462389380531,0.135877152163797,0.3599711156577205,0.786629213483146,0.3200874954429457,0.2669376693766938,0.1460862285475094,0.2880706921944035,0.5563449557328669,0.1567398119122257,0.010548523206751,0.3333333333333333,0.3219785881424771,0.373632239124633,0.2459139986979273,34624.0,0.6236689366083922,42.25,1.0,1.0,Q1,1.0,1.0,45.73333333333333,32.26,45.73333333333333,-13.47,,,,,,,,,,,,1690400.0
Bihar,Purnia,East,Bihar,Purnia,31.0,72.74,13.78,48.32,45.64,36.91,63.09,Low UHC,35.01,45.64,-10.63,36.91,26.37,37.13,36.07,33.43,10.54,-0.22,0.84,3.48,7.0,1.0,1,0,1,0.3535687699800383,0.323072151992978,0.3333333333333333,0.4507019373519078,0.265370929413982,Type_II,Historical Injustice: SC/ST or income gaps embedded in health system access.,1,1.0,1.0,0.1813039595117594,0.2889838266707354,0.3001935840707965,0.2440670079106559,0.467204236370201,0.7179775280898876,0.4969012030623404,0.2583559168925022,0.1197153620761824,0.3054491899852725,0.595584216854301,0.219435736677116,0.010548523206751,0.3333333333333333,0.4507019373519078,0.373632239124633,0.265370929413982,36147.0,0.6769655899044139,42.71,1.0,1.0,Q1,1.0,1.0,45.73333333333333,36.91,45.73333333333333,-8.82,,,,,,,,,,,,3264619.0
Bihar,Khagaria,East,Bihar,Khagaria,43.92,80.89,8.92,49.1,47.15,37.42,62.58,Low UHC,35.32,47.15,-11.83,37.42,33.26,36.93,37.31,25.02,4.16,0.49,0.11,12.4,21.0,0.2,1,0,1,0.3526271945297852,0.3187000894724839,0.3333333333333333,0.4487429515796211,0.2588672199824317,Type_II,Historical Injustice: SC/ST or income gaps embedded in health system access.,1,1.0,1.0,0.3736231021137243,0.1406774488861764,0.3210730088495575,0.2559329920893438,0.4765916476110242,0.8095505617977528,0.2643091505650747,0.2253839205058717,0.1494349100041858,0.5681885125184094,0.5824680292928188,0.6583072100313481,0.0021097046413502,0.3333333333333333,0.4487429515796211,0.373632239124633,0.2588672199824317,35071.0,0.6393114868535147,40.01,1.0,1.0,Q1,1.0,1.0,45.73333333333333,37.42,45.73333333333333,-8.31,-2.3333998,0.023919858,-1.2528764,-1.1813114,-2.81131,-0.0013290583,-0.0046825167,-0.008364589,0.0017454929,0.09847641,-0.01151579,1666886.0
Bihar,Sheohar,East,Bihar,Sheohar,52.6,80.37,9.3,41.62,58.85,39.52,60.48,Low UHC,35.77,58.85,-23.08,39.52,34.56,39.48,39.64,24.9,4.96,0.04,-0.12,14.62,15.0,0.2,1,0,1,0.3806828579478266,0.2777120033428523,0.3333333333333333,0.5071138930195604,0.1978949440616479,Type_II,Historical Injustice: SC/ST or income gaps embedded in health system access.,1,1.0,1.0,0.502828222685323,0.152273420811718,0.482853982300885,0.304792926942764,0.3865687808400529,0.8037078651685393,0.2934742982136347,0.2149954832881662,0.1305985768103809,0.6335787923416789,0.4595037709039239,0.4702194357366772,0.0021097046413502,0.3333333333333333,0.5071138930195604,0.373632239124633,0.1978949440616479,41193.0,0.8535479356245231,51.62,1.0,1.0,Q1,1.0,1.0,45.73333333333333,39.52,45.73333333333333,-6.21,-1.1163493,-0.029276237,-0.6162249,-1.7387125,0.049336288,-0.0013290583,0.0006652999,-0.0068030586,0.0031309386,0.068242386,-0.012828324,656246.0
Bihar,Nawada,East,Bihar,Nawada,57.23,77.98,6.19,60.69,40.18,36.79,63.21,Low UHC,35.99,40.18,-4.19,36.79,26.31,36.39,34.2,30.99,10.48,0.4,2.59,5.8,19.0,2.0,1,0,1,0.4019657229603758,0.346535554186296,0.3333333333333333,0.55139375369549,0.3002741700299685,Type_II,Historical Injustice: SC/ST or income gaps embedded in health system access.,1,1.0,1.0,0.5717475439118784,0.0573695453158376,0.2246957964601769,0.2412750116333177,0.6160789505355637,0.7768539325842696,0.4947138169886984,0.3373983739837398,0.1456676433654248,0.3737849779086892,0.6659744234342551,0.5956112852664578,0.0210970464135021,0.3333333333333333,0.55139375369549,0.373632239124633,0.3002741700299685,36875.0,0.7024416001470298,44.4,1.0,1.0,Q1,1.0,1.0,45.73333333333333,36.79,45.73333333333333,-8.94,,,,,,,,,,,,2219146.0
Bihar,Purba Champaran,East,Bihar,Purba Champaran,47.16,80.3,14.15,46.66,55.39,42.49,57.51,Medium UHC,39.76,55.39,-15.63,42.49,34.59,43.14,41.41,39.21,7.9,-0.65,1.08,3.28,15.0,0.4,1,0,0,0.3231368049668856,0.3048552248242528,0.0,0.3873870044195883,0.2382721401158558,Type_II,Historical Injustice: SC/ST or income gaps embedded in health system access.,1,1.0,1.0,0.4218517415897588,0.3002746414403417,0.4350110619469027,0.3738948348068869,0.4472258996269104,0.8029213483146066,0.4006562158220925,0.2691960252935862,0.1017161992465466,0.2995581737849779,0.5409334353481254,0.4702194357366772,0.0042194092827004,0.0,0.3873870044195883,0.373632239124633,0.2382721401158558,34969.0,0.6357420458579836,36.56,1.0,1.0,Q2,1.0,1.0,45.73333333333333,42.49,45.73333333333333,-3.24,,,,,,,,,,,,5099371.0
Bihar,Lakhisarai,East,Bihar,Lakhisarai,54.48,75.13,7.91,38.23,48.04,35.88,64.12,Low UHC,33.35,48.04,-14.69,35.88,23.02,34.79,32.62,32.55,12.86,1.09,3.26,3.33,22.0,0.2,1,0,1,0.4167238007827717,0.3082800071319731,0.3333333333333333,0.5820985309627844,0.2433667125039035,Type_II,Historical Injustice: SC/ST or income gaps embedded in health system access.,1,1.0,1.0,0.5308127418874664,0.1098565761367104,0.3333794247787611,0.2201023731968356,0.3457696473703213,0.7448314606741572,0.5814801312431643,0.3676603432700993,0.1745500209292591,0.3010309278350516,0.5512077822712864,0.6896551724137931,0.0021097046413502,0.3333333333333333,0.5820985309627844,0.373632239124633,0.2433667125039035,37327.0,0.7182591229899725,46.05,1.0,1.0,Q1,1.0,1.0,45.73333333333333,35.88,45.73333333333333,-9.85,,,,,,,,,,,,1000912.0
Bihar,Bhagalpur,East,Bihar,Bhagalpur,53.41,79.56,13.81,44.36,53.1,42.47,57.53,Medium UHC,40.16,53.1,-12.94,42.47,35.18,41.53,42.43,40.88,7.29,0.94,0.04,1.59,13.0,1.6,1,0,0,0.2834730332849255,0.3146559316410269,0.0,0.3048649246655945,0.2528512887582477,Type_II,Historical Injustice: SC/ST or income gaps embedded in health system access.,1,1.0,1.0,0.5148853825543316,0.2898992981385414,0.4033462389380531,0.373429502093997,0.4195450716090985,0.7946067415730337,0.3784177907400655,0.2222222222222222,0.1682712431979907,0.2497790868924889,0.5703355557984479,0.4075235109717869,0.0168776371308016,0.0,0.3048649246655945,0.373632239124633,0.2528512887582477,35276.0,0.6464853633641415,37.19,1.0,1.0,Q2,1.0,1.0,45.73333333333333,42.47,45.73333333333333,-3.26,-1.3880311,-0.19964059,1.9736904,-1.7006599,-2.321718,0.0045551276,-0.0040047015,-0.005063862,0.010214001,0.10007764,-0.008818743,3037766.0
Bihar,Buxer,East,Bihar,Buxer,56.65,76.95,7.85,46.52,45.67,37.36,62.64,Low UHC,35.52,45.67,-10.15,37.36,32.94,36.63,37.18,38.88,4.42,0.73,0.18,-1.52,16.0,0.3,1,0,1,0.2201690757727622,0.3248209770011756,0.3333333333333333,0.1731584830177833,0.2679724131866021,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,1.0,0.5631140220303661,0.1080256332010985,0.300608407079646,0.2545369939506746,0.4455409796606089,0.7652808988764045,0.2737878235508567,0.2285456187895212,0.1594809543742151,0.1581737849779086,0.6008306918788938,0.5015673981191223,0.0031645569620253,0.3333333333333333,0.1731584830177833,0.373632239124633,0.2679724131866021,33604.19380530672,0.5879813087766764,36.83,1.0,1.0,Q1,1.0,1.0,45.73333333333333,37.36,45.73333333333333,-8.37,,,,,,,,,,,,2811569.0
Bihar,Kaimur (Bhabua),East,Bihar,Kaimur (Bhabua),67.69,79.4,14.19,44.77,56.09,45.33,54.67,Medium UHC,42.98,56.09,-13.11,45.33,38.42,45.26,43.77,42.91,6.91,0.07,1.56,2.42,10.0,8.0,1,0,0,0.3098891306088217,0.3140365561172902,0.0,0.3598246825935903,0.2519299299221113,Type_II,Historical Injustice: SC/ST or income gaps embedded in health system access.,1,3.0,1.0,0.7274486454301875,0.301495270064083,0.4446902654867257,0.4399720800372264,0.4244794800818389,0.7928089887640449,0.3645643456069996,0.2908762420957543,0.1318543323566345,0.2742268041237113,0.5684774292272379,0.3134796238244514,0.0843881856540084,0.0,0.3598246825935903,0.373632239124633,0.2519299299221113,39610.0,0.7981516111546593,43.63,3.0,0.0,Q3,3.0,0.0,45.73333333333333,45.33,45.73333333333333,-0.4,,,,,,,,,,,,1626384.0
Bihar,Madhubani,East,Bihar,Madhubani,52.11,72.92,11.56,53.87,60.55,42.78,57.22,Medium UHC,39.22,60.55,-21.33,42.78,30.69,42.89,41.5,40.42,12.09,-0.11,1.28,2.36,14.0,0.3,1,0,0,0.3680325416187348,0.2840879278519061,0.0,0.4807943987114242,0.2073795203159919,Type_II,Historical Injustice: SC/ST or income gaps embedded in health system access.,1,1.0,1.0,0.4955343852337004,0.2212389380530973,0.5063606194690264,0.3806421591437877,0.5339992778914429,0.72,0.5534086766314253,0.2782294489611562,0.1243197990791125,0.272459499263623,0.4786315444310853,0.438871473354232,0.0031645569620253,0.0,0.4807943987114242,0.373632239124633,0.2073795203159919,34685.0,0.6258036023017982,35.81,1.0,1.0,Q2,1.0,1.0,45.73333333333333,42.78,45.73333333333333,-2.95,-1.6217417,-0.8604056,1.3123585,0.34150138,0.022037296,0.0060878433,0.017431058,0.015591599,0.0016676958,0.08603496,-0.010938299,4487379.0
Bihar,Munger,East,Bihar,Munger,60.72,80.66,12.42,50.1,53.92,43.97,56.03,Medium UHC,41.78,53.92,-12.14,43.97,40.14,43.34,41.27,42.43,3.83,0.63,2.7,1.54,14.0,0.3,1,0,0,0.2809838723344541,0.317570639988023,0.0,0.2996861247238644,0.2571870950459478,Mixed,Multiple pathways near-equal — multi-pronged intervention required.,1,3.0,1.0,0.6236975290264959,0.2474824534635337,0.4146847345132744,0.4083294555607257,0.4886267902274642,0.8069662921348314,0.2522785271600437,0.3423667570009033,0.1552951025533696,0.2483063328424153,0.579079680839436,0.438871473354232,0.0031645569620253,0.0,0.2996861247238644,0.373632239124633,0.2571870950459478,35789.0,0.6644375519004903,37.23,3.0,1.0,Q3,3.0,1.0,45.73333333333333,43.97,45.73333333333333,-1.76,-0.98722976,-0.0138619505,1.2945957,-0.8294734,-2.1983724,-0.00045760465,-0.0005656384,-0.0013362807,0.012861236,0.10181747,-0.010953094,1367765.0
Bihar,Jamui,East,Bihar,Jamui,53.45,67.85,14.55,45.71,40.98,39.72,60.28,Low UHC,39.41,40.98,-1.57,39.72,27.33,38.85,34.84,42.54,12.39,0.87,4.88,-2.82,15.0,19.0,1,0,1,0.3750196205510153,0.356081224022708,0.3333333333333333,0.495331298770259,0.3144739356221866,Type_II,Historical Injustice: SC/ST or income gaps embedded in health system access.,1,1.0,1.0,0.5154807978565049,0.3124809276777541,0.2357577433628317,0.3094462540716611,0.4357925141412925,0.6630337078651685,0.5643456069996354,0.4408310749774164,0.1653411469233988,0.1198821796759941,0.694611432943491,0.4702194357366772,0.20042194092827,0.3333333333333333,0.495331298770259,0.373632239124633,0.3144739356221866,35979.0,0.6710865106176566,40.45,1.0,1.0,Q1,1.0,1.0,45.73333333333333,39.72,45.73333333333333,-6.01,,,,,,,,,,,,1760405.0
Bihar,Sitamarhi,East,Bihar,Sitamarhi,47.55,78.9,14.31,54.75,60.82,44.72,55.28,Medium UHC,41.41,60.82,-19.41,44.72,37.53,44.44,45.43,40.14,7.19,0.28,-0.71,4.58,11.0,0.3,1,0,0,0.3003229366132409,0.2910832278846966,0.0,0.3399218294263374,0.2177854554064724,Type_II,Historical Injustice: SC/ST or income gaps embedded in health system access.,1,1.0,1.0,0.4276570407859481,0.3051571559353067,0.5100940265486726,0.4257794322940902,0.5445902033939101,0.787191011235955,0.3747721472839956,0.1883468834688346,0.1406446211804101,0.3378497790868925,0.4996174445294567,0.3448275862068966,0.0031645569620253,0.0,0.3399218294263374,0.373632239124633,0.2177854554064724,35477.0,0.6535192617965121,36.13,1.0,1.0,Q3,1.0,1.0,45.73333333333333,44.72,45.73333333333333,-1.01,-2.5625908,-0.3097279,2.54058,0.08833931,0.034316294,0.004771487,-0.0034071496,0.0028081543,0.008228218,0.08576437,-0.008841382,3423574.0
Bihar,Supaul,East,Bihar,Supaul,58.61,82.83,10.95,58.41,33.64,40.16,59.84,Low UHC,41.98,33.64,8.34,40.16,32.65,40.12,44.76,37.04,7.51,0.04,-4.6,3.12,11.9,1.0,1,0,0,0.2313101201009199,0.3921871736711213,0.0,0.1963378759399437,0.3681837360110727,Type_III,Policy-Actionable: PM-JAY gap or ASHA deficit — addressable in one budget cycle.,1,1.0,1.0,0.5922893718368561,0.2026243515410436,0.1342643805309734,0.3196835737552348,0.5886388253700805,0.8313483146067415,0.3864382063434195,0.012646793134598,0.1305985768103809,0.2948453608247423,0.8029292818887309,0.3730407523510972,0.010548523206751,0.0,0.1963378759399437,0.373632239124633,0.3681837360110727,36405.0,0.6859941759519345,41.05,1.0,1.0,Q1,1.0,1.0,45.73333333333333,40.16,45.73333333333333,-5.57,,,,,,,,,,,,2229076.0
Bihar,Muzaffarpur,East,Bihar,Muzaffarpur,57.93,79.23,9.62,55.01,49.74,41.34,58.66,Low UHC,39.48,49.74,-10.26,41.34,34.41,41.36,41.18,37.21,6.93,-0.02,0.16,4.13,13.0,0.3,1,0,0,0.3058435811190692,0.3244202046034636,0.0,0.3514077534039255,0.2673762398220433,Type_II,Historical Injustice: SC/ST or income gaps embedded in health system access.,1,1.0,1.0,0.5821673116999107,0.1620384498016478,0.3568860619469027,0.3471382038157282,0.5477193404741845,0.7908988764044944,0.3652934742982135,0.2276422764227642,0.1280870657178735,0.3245949926362297,0.5996283746857579,0.4075235109717869,0.0031645569620253,0.0,0.3514077534039255,0.373632239124633,0.2673762398220433,35691.0,0.6610080889832152,38.77,1.0,1.0,Q2,1.0,1.0,45.73333333333333,41.34,45.73333333333333,-4.39,,,,,,,,,,,,4801062.0
Bihar,Madhepura,East,Bihar,Madhepura,50.12,73.79,7.83,47.02,35.94,34.51,65.49,Low UHC,34.16,35.94,-1.78,34.51,24.09,34.25,32.25,29.01,10.42,0.26,2.26,5.5,10.0,0.3,1,0,1,0.3933227031518511,0.3553161130816215,0.3333333333333333,0.5334116017288674,0.3133357864716652,Type_II,Historical Injustice: SC/ST or income gaps embedded in health system access.,1,1.0,1.0,0.4659124739505804,0.1074153188892279,0.1660674778761061,0.18822708236389,0.4515585509688289,0.7297752808988764,0.4925264309150564,0.3224932249322493,0.139807450816241,0.3649484536082474,0.6923161001202316,0.3134796238244514,0.0031645569620253,0.3333333333333333,0.5334116017288674,0.373632239124633,0.3133357864716652,35407.0,0.6510696454270298,42.64,1.0,1.0,Q1,1.0,1.0,45.73333333333333,34.51,45.73333333333333,-11.22,,,,,,,,,,,,2001762.0
Bihar,Jehanabad,East,Bihar,Jehanabad,52.7,73.51,11.44,48.93,48.58,40.23,59.77,Low UHC,38.37,48.58,-10.21,40.23,29.46,39.37,37.79,42.78,10.77,0.86,2.44,-2.55,20.0,0.3,1,0,0,0.3212481802635851,0.3246023738751509,0.0,0.3834576444071109,0.2676472277150246,Type_II,Historical Injustice: SC/ST or income gaps embedded in health system access.,1,1.0,1.0,0.5043167609407562,0.2175770521818736,0.340846238938053,0.3213122382503488,0.4745456733662294,0.726629213483146,0.5052861830113015,0.3306233062330623,0.1649225617413143,0.1278350515463917,0.6001748825008197,0.6269592476489029,0.0031645569620253,0.0,0.3834576444071109,0.373632239124633,0.2676472277150246,40562.0,0.8314663937796184,49.7,1.0,1.0,Q2,1.0,1.0,45.73333333333333,40.23,45.73333333333333,-5.5,,,,,,,,,,,,1125313.0
Bihar,Pashchim Champaran,East,Bihar,Pashchim Champaran,47.87,77.6,6.62,58.98,53.5,37.84,62.16,Low UHC,34.7,53.5,-18.8,37.84,32.39,37.87,39.91,36.12,5.45,-0.03,-2.07,1.72,15.0,2.0,1,0,1,0.2306219337001389,0.293305692999281,0.3333333333333333,0.1949060763242583,0.2210915077008438,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,1.0,0.4324203632033342,0.0704913030210558,0.4088772123893805,0.2657049790600279,0.5954988566614514,0.7725842696629213,0.3113379511483777,0.1269196025293586,0.127668480535789,0.2536082474226804,0.5062848398732102,0.4702194357366772,0.0210970464135021,0.3333333333333333,0.1949060763242583,0.373632239124633,0.2210915077008438,33573.0,0.5868896965465938,36.48,1.0,1.0,Q1,1.0,1.0,45.73333333333333,37.84,45.73333333333333,-7.89,,,,,,,,,,,,3935042.0
Bihar,Saharsa,East,Bihar,Saharsa,43.63,75.53,7.14,54.49,44.84,35.64,64.36,Low UHC,33.66,44.84,-11.18,35.64,26.39,35.0,33.97,31.7,9.25,0.64,1.67,3.94,15.0,0.3,1,0,1,0.3549051849459683,0.3210682900044182,0.3333333333333333,0.4534824026915938,0.2623900625911881,Type_II,Historical Injustice: SC/ST or income gaps embedded in health system access.,1,1.0,1.0,0.3693063411729681,0.0863594751296918,0.2891316371681416,0.2145183806421591,0.5414610663136359,0.7493258426966292,0.4498724024790375,0.2958446251129177,0.1557136877354541,0.3189985272459499,0.5895726308886217,0.4702194357366772,0.0031645569620253,0.3333333333333333,0.4534824026915938,0.373632239124633,0.2623900625911881,35977.0,0.6710165215785283,43.19,1.0,1.0,Q1,1.0,1.0,45.73333333333333,35.64,45.73333333333333,-10.09,,,,,,,,,,,,1900661.0
Bihar,Banka,East,Bihar,Banka,65.0,72.66,7.15,39.32,45.11,35.93,64.07,Low UHC,33.94,45.11,-11.17,35.93,26.88,35.67,32.78,35.52,9.05,0.26,3.15,0.41,12.0,11.5,1,0,1,0.3400983890435281,0.3211047238587556,0.3333333333333333,0.4226762654901228,0.2624442601697843,Type_II,Historical Injustice: SC/ST or income gaps embedded in health system access.,1,1.0,1.0,0.6874069663590354,0.0866646322856271,0.2928650442477876,0.2212657049790599,0.3588879528222409,0.7170786516853932,0.4425811155668975,0.3626919602529358,0.139807450816241,0.2150220913107511,0.589681932451634,0.3761755485893417,0.1213080168776371,0.3333333333333333,0.4226762654901228,0.373632239124633,0.2624442601697843,38444.0,0.7573480013429971,48.52,1.0,1.0,Q1,1.0,1.0,45.73333333333333,35.93,45.73333333333333,-9.8,,,,,,,,,,,,2034763.0
Bihar,Saran,East,Bihar,Saran,42.96,66.36,11.49,43.71,41.47,35.87,64.13,Low UHC,34.59,41.47,-6.88,35.87,25.04,35.72,34.34,36.21,10.83,0.15,1.53,-0.34,16.0,0.3,1,0,1,0.3299751927300696,0.3367348473695219,0.3333333333333333,0.4016145464926702,0.2856950213875766,Type_II,Historical Injustice: SC/ST or income gaps embedded in health system access.,1,1.0,1.0,0.3593331348615659,0.2191028379615502,0.242533185840708,0.2198697068403907,0.4117222289084125,0.6462921348314606,0.5074735690849435,0.2895212285456188,0.1352030138133109,0.1929307805596465,0.6365723029839326,0.5015673981191223,0.0031645569620253,0.3333333333333333,0.4016145464926702,0.373632239124633,0.2856950213875766,36964.0,0.7055561123882287,45.25,1.0,1.0,Q1,1.0,1.0,45.73333333333333,35.87,45.73333333333333,-9.86,,,,,,,,,,,,3951862.0
Bihar,Gopalganj,East,Bihar,Gopalganj,55.0,84.41,9.6,37.06,54.93,39.04,60.96,Low UHC,35.85,54.93,-19.08,39.04,34.9,38.49,39.4,35.73,4.14,0.55,-0.36,3.31,17.0,0.3,1,0,1,0.2560590743253216,0.2922855450778324,0.3333333333333333,0.2478290752820102,0.2195739755001486,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,1.0,0.5385531408157189,0.1614281354897772,0.4286504424778761,0.2936249418334108,0.3316885305090865,0.8491011235955055,0.2635800218738607,0.2041553748870821,0.1519464210966931,0.3004418262150221,0.5032243961088643,0.5329153605015675,0.0031645569620253,0.3333333333333333,0.2478290752820102,0.373632239124633,0.2195739755001486,34873.0,0.6323825719798363,38.55,1.0,1.0,Q1,1.0,1.0,45.73333333333333,39.04,45.73333333333333,-6.69,-0.91384196,0.1478733,-0.46170133,-2.5612144,-1.2746824,-0.0013290583,-0.0060200626,-0.0005961441,0.0068867668,0.09403219,-0.011129104,2562012.0
Bihar,Siwan,East,Bihar,Siwan,55.87,79.55,9.57,47.12,41.61,38.39,61.61,Low UHC,37.62,41.61,-3.99,38.39,29.29,37.87,36.84,38.67,9.1,0.52,1.55,-0.28,16.0,0.2,1,0,1,0.309842197875681,0.347264231273045,0.3333333333333333,0.3597270371457907,0.3013581216018934,Mixed,Multiple pathways near-equal — multi-pronged intervention required.,1,1.0,1.0,0.5515034236379874,0.1605126640219713,0.2444690265486725,0.278501628664495,0.4527620652304729,0.7944943820224718,0.4444039372949325,0.2904245709123758,0.1506906655504395,0.1946980854197349,0.668160454694502,0.5015673981191223,0.0021097046413502,0.3333333333333333,0.3597270371457907,0.373632239124633,0.3013581216018934,33904.0,0.5984728825222886,36.87,1.0,1.0,Q1,1.0,1.0,45.73333333333333,38.39,45.73333333333333,-7.34,,,,,,,,,,,,3330464.0
